,User-ID,User-City,User-Country,User-Age
14174,81893,manahawkin," usa""",
27830,160878,manahawkin," usa""",
37149,215139,manahawkin," usa""",
44847,258459,manakin sabot," usa""",
44496,256539,manakin-sabot," usa""",
25195,144849,manalapan," usa""",24.0
9824,56624,manalapan," usa""",48.0
7772,44750,manasquan," usa""",41.0
1455,8672,manassas," usa""",17.0
38174,221238,manassas," usa""",17.0
28793,166492,manassas," usa""",19.0
16676,96335,manassas," usa""",20.0
18181,105228,manassas," usa""",21.0
19965,115583,manassas," usa""",21.0
45113,259937,manassas," usa""",27.0
19001,110208,manassas," usa""",29.0
36792,212895,manassas," usa""",32.0
16339,94445,manassas," usa""",46.0
31259,180200,manassas," usa""",47.0
6953,40129,manassas," usa""",
14369,82963,manassas," usa""",
21472,124204,manassas," usa""",
45866,264668,manassas," usa""",
4951,29676,manchaug," usa""",
40447,233941,manchester," usa""",15.0
44595,256950,manchester," usa""",15.0
24326,139857,manchester," usa""",21.0
21700,125404,manchester," usa""",25.0
31193,179744,manchester," usa""",26.0
5061,30261,manchester," usa""",27.0
1414,8284,manchester," usa""",28.0
2316,14336,manchester," usa""",28.0
6610,38062,manchester," usa""",28.0
11222,64429,manchester," usa""",29.0
16705,96474,manchester," usa""",29.0
31714,183061,manchester," usa""",30.0
42363,244485,manchester," usa""",30.0
42818,247010,manchester," usa""",34.0
45293,261093,manchester," usa""",35.0
16626,95932,manchester," usa""",36.0
10585,60707,manchester," usa""",38.0
35193,204452,manchester," usa""",38.0
45941,265202,manchester," usa""",38.0
4177,25253,manchester," usa""",47.0
21686,125332,manchester," usa""",47.0
26245,150968,manchester," usa""",47.0
18608,107852,manchester," usa""",48.0
22885,131914,manchester," usa""",52.0
28494,164584,manchester," usa""",52.0
37316,216027,manchester," usa""",54.0
4012,24261,manchester," usa""",55.0
25321,145565,manchester," usa""",55.0
31428,181200,manchester," usa""",55.0
13667,78798,manchester," usa""",57.0
45088,259801,manchester," usa""",70.0
280,1559,manchester," usa""",
3393,21004,manchester," usa""",
8346,48305,manchester," usa""",
9482,54823,manchester," usa""",
10278,59196,manchester," usa""",
10603,60854,manchester," usa""",
11267,64631,manchester," usa""",
11295,64773,manchester," usa""",
14580,84261,manchester," usa""",
19398,112566,manchester," usa""",
19595,113579,manchester," usa""",
20404,117862,manchester," usa""",
21038,121602,manchester," usa""",
22306,128601,manchester," usa""",
25169,144729,manchester," usa""",
27769,160458,manchester," usa""",
29816,172048,manchester," usa""",
30118,173789,manchester," usa""",
31436,181233,manchester," usa""",
32701,189163,manchester," usa""",
35123,204040,manchester," usa""",
39247,227208,manchester," usa""",
39678,229659,manchester," usa""",
41150,238014,manchester," usa""",
46856,270084,manchester," usa""",
47999,277293,manchester," usa""",
4407,26527,mandan," usa""",
45230,260739,mandan," usa""",
9663,55733,mandeville," usa""",16.0
34015,197012,mandeville," usa""",33.0
9501,54917,mandeville," usa""",
23748,136616,mandeville," usa""",
27602,159285,mandeville," usa""",
27853,161022,mandeville," usa""",
31819,183646,mandeville," usa""",
35230,204652,mandeville," usa""",
40627,235155,mandeville," usa""",
45140,260127,mandeville," usa""",
22881,131893,manhasset," usa""",
13840,79945,manhattan," usa""",17.0
24824,142801,manhattan," usa""",17.0
41341,238975,manhattan," usa""",17.0
7811,44953,manhattan," usa""",22.0
2354,14527,manhattan," usa""",24.0
42702,246304,manhattan," usa""",25.0
8144,47051,manhattan," usa""",27.0
75,493,manhattan," usa""",29.0
29232,168954,manhattan," usa""",29.0
46801,269807,manhattan," usa""",30.0
19832,114845,manhattan," usa""",33.0
30289,174732,manhattan," usa""",39.0
28224,162980,manhattan," usa""",41.0
6754,38904,manhattan," usa""",43.0
38507,223145,manhattan," usa""",45.0
27468,158496,manhattan," usa""",62.0
1457,8676,manhattan," usa""",
3087,19049,manhattan," usa""",
25163,144715,manhattan," usa""",
43453,250525,manhattan," usa""",
45958,265300,manhattan," usa""",
30922,178136,manhattan beach," usa""",38.0
30953,178254,manhattan beach," usa""",43.0
43569,251151,manhattan beach," usa""",49.0
1280,7509,manhattan beach," usa""",
1371,8081,manhattan beach," usa""",
10012,57745,manhattan beach," usa""",
12991,74787,manhattan beach," usa""",
24031,138330,manhattan beach," usa""",
27036,155413,manhattan beach," usa""",
32885,190356,manhattan beach," usa""",
39831,230611,manhattan beach," usa""",
42501,245155,manhattan beach," usa""",
44076,254036,manhattan beach," usa""",
26625,152980,manheim," usa""",34.0
2127,13087,manheim," usa""",
36664,212124,manheim," usa""",
40029,231775,manheim," usa""",
36570,211373,manistee," usa""",24.0
27049,155475,manistee," usa""",30.0
21157,122386,manistee," usa""",31.0
9652,55681,manistee," usa""",38.0
16002,92810,manistee," usa""",60.0
17214,99402,manistee," usa""",73.0
27048,155474,manistee," usa""",
7571,43560,manitou springs," usa""",
19831,114834,manitowoc," usa""",31.0
25742,147901,manitowoc," usa""",
35271,204817,manitowoc," usa""",
39982,231483,mankato," usa""",20.0
26402,151789,mankato," usa""",21.0
15752,91263,mankato," usa""",24.0
41949,242351,mankato," usa""",25.0
22873,131869,mankato," usa""",40.0
11739,67375,mankato," usa""",41.0
38008,220299,mankato," usa""",43.0
18043,104498,mankato," usa""",
29946,172798,manlius," usa""",
19304,111944,mannford," usa""",23.0
37106,214846,mannford," usa""",46.0
30540,176037,manning," usa""",74.0
21335,123430,manning," usa""",
47900,276709,mannington," usa""",38.0
37100,214826,mannsville," usa""",
40987,237156,manorville," usa""",55.0
7738,44539,manorville," usa""",58.0
21593,124841,mansfield," usa""",20.0
13835,79929,mansfield," usa""",21.0
22097,127453,mansfield," usa""",21.0
24560,141322,mansfield," usa""",21.0
36767,212771,mansfield," usa""",36.0
9814,56579,mansfield," usa""",49.0
44897,258777,mansfield," usa""",57.0
19652,113895,mansfield," usa""",
23192,133612,mansfield," usa""",
26256,151024,mansfield," usa""",
34801,202061,mansfield," usa""",
41030,237372,mansfield," usa""",
45057,259627,mansfield," usa""",
29882,172370,manteca," usa""",24.0
23045,132770,manteca," usa""",27.0
11121,63998,manteca," usa""",28.0
12768,73477,manteca," usa""",40.0
40597,234937,manteca," usa""",57.0
9863,56850,manteca," usa""",
26793,153999,manteca," usa""",
35784,207590,manti," usa""",
34971,203161,manville," usa""",38.0
20866,120820,many," usa""",40.0
27258,157045,many," usa""",
20409,117887,maple city," usa""",
42634,245911,maple grove," usa""",50.0
19174,111046,maple grove," usa""",51.0
43733,252038,maple grove," usa""",54.0
42379,244584,maple grove," usa""",
8304,48020,maple heights," usa""",21.0
22608,130453,maple heights," usa""",47.0
9748,56201,maple lake," usa""",65.0
39834,230629,maple park," usa""",54.0
32313,186886,maple shade," usa""",
23642,136089,maple valley," usa""",24.0
47222,272339,maplewood," usa""",17.0
5855,34175,maplewood," usa""",18.0
4539,27317,maplewood," usa""",25.0
46433,267920,maplewood," usa""",30.0
22822,131564,maplewood," usa""",39.0
33806,195855,maplewood," usa""",39.0
16910,97950,maplewood," usa""",46.0
8514,49403,maplewood," usa""",47.0
13665,78795,maplewood," usa""",52.0
42159,243448,maplewood," usa""",62.0
10260,59103,maplewood," usa""",
24285,139635,maplewood," usa""",
17908,103740,marathon," usa""",31.0
22529,130027,marathon," usa""",32.0
16278,94132,marathon," usa""",
18762,108780,marathon," usa""",
47602,274910,marblehead," usa""",16.0
10145,58453,marblehead," usa""",65.0
16337,94437,marblehead," usa""",
17963,104115,marblehead," usa""",
42144,243332,marblehead," usa""",
23770,136747,marcellus," usa""",31.0
5941,34657,marcellus," usa""",70.0
24489,140930,marcellus," usa""",
1773,10932,marco island," usa""",49.0
2276,14097,marengo," usa""",
11284,64710,marengo," usa""",
41906,242118,margaret," usa""",46.0
20838,120671,margate," usa""",46.0
39358,227862,margate," usa""",53.0
7416,42703,margate," usa""",56.0
11777,67567,margate," usa""",
21542,124583,marietta," usa""",18.0
32107,185360,marietta," usa""",26.0
8671,50340,marietta," usa""",27.0
28131,162564,marietta," usa""",28.0
22049,127233,marietta," usa""",29.0
24265,139548,marietta," usa""",30.0
24666,141951,marietta," usa""",30.0
1461,8685,marietta," usa""",32.0
4846,28979,marietta," usa""",32.0
44077,254038,marietta," usa""",32.0
15988,92727,marietta," usa""",33.0
22896,131967,marietta," usa""",34.0
16261,94066,marietta," usa""",35.0
16709,96490,marietta," usa""",36.0
33874,196161,marietta," usa""",36.0
45641,263323,marietta," usa""",41.0
38178,221281,marietta," usa""",42.0
22125,127620,marietta," usa""",43.0
29319,169403,marietta," usa""",43.0
33516,193940,marietta," usa""",44.0
35769,207526,marietta," usa""",46.0
31674,182809,marietta," usa""",50.0
21850,126240,marietta," usa""",51.0
22376,129074,marietta," usa""",51.0
17408,100721,marietta," usa""",52.0
23041,132726,marietta," usa""",52.0
27240,156870,marietta," usa""",52.0
2404,14888,marietta," usa""",53.0
42051,242823,marietta," usa""",55.0
13303,76710,marietta," usa""",57.0
17996,104246,marietta," usa""",60.0
17065,98695,marietta," usa""",70.0
1334,7884,marietta," usa""",
8802,51121,marietta," usa""",
14342,82868,marietta," usa""",
20081,116136,marietta," usa""",
32817,189972,marietta," usa""",
33006,191070,marietta," usa""",
33503,193891,marietta," usa""",
37508,217114,marietta," usa""",
37592,217571,marietta," usa""",
37963,219938,marietta," usa""",
43004,248054,marietta," usa""",
46295,267227,marietta," usa""",
43465,250568,marina," usa""",33.0
23646,136097,marina del rey," usa""",21.0
31500,181681,marina del rey," usa""",26.0
462,2605,marina del rey," usa""",33.0
38686,223954,marina del rey," usa""",34.0
12550,72022,marina del rey," usa""",
20462,118189,marina del rey," usa""",
29037,167915,marina del rey," usa""",
20712,119650,marine city," usa""",29.0
3598,21964,marine on st croix," usa""",47.0
36426,210547,marinette," usa""",
24870,143134,marion," usa""",27.0
35712,207265,marion," usa""",30.0
3436,21191,marion," usa""",32.0
39659,229593,marion," usa""",36.0
37667,218083,marion," usa""",38.0
29434,170002,marion," usa""",48.0
12366,70951,marion," usa""",49.0
33401,193420,marion," usa""",63.0
620,3588,marion," usa""",
2724,16781,marion," usa""",
8044,46307,marion," usa""",
17378,100561,marion," usa""",
23140,133280,marion," usa""",
27816,160746,marion," usa""",
42138,243311,marion," usa""",
32796,189782,marionville," usa""",
11064,63658,mariposa," usa""",33.0
14322,82795,mariposa," usa""",
16066,93172,mariposa," usa""",
17014,98425,mariposa," usa""",
33500,193875,marksville," usa""",
15527,89882,marlboro," usa""",17.0
36069,208687,marlboro," usa""",39.0
35262,204794,marlboro," usa""",63.0
25509,146432,marlborough," usa""",38.0
26069,149763,marlborough," usa""",
42939,247760,marlborough," usa""",
47168,271883,marlborough," usa""",
20639,119219,marlton," usa""",27.0
11899,68224,marlton," usa""",
19918,115340,marlton," usa""",
33300,192726,marlton," usa""",
36906,213610,marlton," usa""",
27265,157083,marmora," usa""",55.0
27522,158791,marmora," usa""",72.0
46993,270881,marne," usa""",
11927,68373,marquette," usa""",20.0
4497,27091,marquette," usa""",21.0
10308,59327,marquette," usa""",27.0
47429,273806,marquette," usa""",44.0
11569,66500,marquette," usa""",
26620,152969,marquette," usa""",
11245,64521,marrero," usa""",52.0
2458,15272,marrero," usa""",
12299,70519,mars," usa""",16.0
40913,236757,mars," usa""",
44096,254129,mars," usa""",
17714,102564,marseilles," usa""",54.0
26165,150431,marshall," usa""",27.0
6082,35399,marshall," usa""",51.0
26615,152960,marshall," usa""",66.0
8630,50125,marshall," usa""",
9645,55646,marshall," usa""",
24697,142079,marshall," usa""",
25427,146027,marshall," usa""",
30084,173580,marshall," usa""",
47817,276209,marshall," usa""",
2005,12453,marshalltown," usa""",14.0
29739,171610,marshalltown," usa""",46.0
8764,50891,marshalltown," usa""",55.0
20235,116990,marshalltown," usa""",
31299,180482,marshfield," usa""",19.0
17780,102965,marshfield," usa""",23.0
29326,169434,marshfield," usa""",24.0
41192,238234,marshfield," usa""",32.0
42887,247429,marshfield," usa""",39.0
18981,110093,marshfield," usa""",43.0
19670,113992,marshfield," usa""",55.0
4122,24934,marshfield," usa""",
22190,127962,marshfield," usa""",
29234,168963,marshfield," usa""",
37871,219321,marshfield," usa""",
46236,266895,marshfield," usa""",
46691,269325,marshville," usa""",
24529,141127,marthasville," usa""",
15411,89071,martinez," usa""",14.0
35317,205069,martinez," usa""",33.0
3351,20755,martinez," usa""",
14416,83231,martinez," usa""",
24819,142766,martinez," usa""",
34849,202353,martinez," usa""",
37108,214854,martinez," usa""",
41176,238146,martinez," usa""",
1695,10354,martinsburg," usa""",15.0
31087,179114,martinsburg," usa""",27.0
18490,107020,martinsville," usa""",
7861,45245,mary esther," usa""",
39451,228327,maryland heights," usa""",17.0
5372,31533,maryland heights," usa""",24.0
44888,258722,maryland heights," usa""",25.0
26961,154992,maryland heights," usa""",40.0
24882,143236,maryland heights," usa""",46.0
36855,213207,maryland heights," usa""",
19063,110553,marysville," usa""",14.0
43890,252869,marysville," usa""",14.0
6156,35800,marysville," usa""",16.0
2131,13104,marysville," usa""",25.0
37478,216932,marysville," usa""",25.0
37649,217995,marysville," usa""",25.0
27761,160381,marysville," usa""",27.0
40486,234190,marysville," usa""",35.0
24182,139099,marysville," usa""",54.0
2597,16068,marysville," usa""",
4368,26333,marysville," usa""",
8126,46907,marysville," usa""",
28037,161993,marysville," usa""",
30349,175032,marysville," usa""",
31789,183514,marysville," usa""",
33309,192764,marysville," usa""",
39794,230399,marysville," usa""",
44255,255082,marysville," usa""",
44950,259040,marysville," usa""",
33466,193740,maryville," usa""",17.0
44160,254465,maryville," usa""",22.0
45457,262118,maryville," usa""",25.0
15525,89873,maryville," usa""",66.0
3756,22866,maryville," usa""",
5258,31052,maryville," usa""",
9005,52217,maryville," usa""",
19238,111464,maryville," usa""",
35452,205759,maryville," usa""",
14004,81051,mascoutah," usa""",39.0
20999,121424,mason," usa""",7.0
4178,25257,mason," usa""",15.0
39285,227400,mason," usa""",26.0
16617,95903,mason," usa""",27.0
28350,163690,mason," usa""",31.0
27018,155310,mason," usa""",39.0
33478,193777,mason," usa""",41.0
15391,88976,mason," usa""",43.0
20150,116494,mason," usa""",46.0
6125,35610,mason," usa""",51.0
26512,152471,mason," usa""",51.0
6987,40316,mason," usa""",59.0
37956,219908,mason," usa""",
142,827,mason city," usa""",
29643,171017,mason city," usa""",
19757,114498,massapequa," usa""",37.0
11931,68389,massapequa," usa""",
28048,162031,massapequa," usa""",
43975,253352,massapequa," usa""",
22038,127172,massena," usa""",
30394,175209,massey," usa""",
8890,51626,massillon," usa""",14.0
3288,20389,massillon," usa""",32.0
36421,210506,massillon," usa""",38.0
45932,265168,massillon," usa""",38.0
6996,40419,massillon," usa""",
4568,27479,mastic," usa""",47.0
29851,172171,mastic," usa""",48.0
4267,25850,mastic beach," usa""",50.0
7584,43626,matamoras," usa""",41.0
28454,164362,matamoras," usa""",
20234,116972,matawan," usa""",42.0
24987,143769,mathews," usa""",
44933,258951,mathiston," usa""",27.0
46426,267881,mattapoisett," usa""",18.0
34185,198229,matthews," usa""",42.0
1936,11999,matthews," usa""",
6192,35964,matthews," usa""",
30230,174453,matthews," usa""",
3017,18596,mattison," usa""",19.0
42431,244844,mattituck," usa""",
28204,162892,mattoon," usa""",
14287,82604,maui," usa""",41.0
13489,77754,mauldin," usa""",
4399,26508,maumee," usa""",
17768,102900,maurertown," usa""",63.0
5882,34312,mauston," usa""",
25635,147270,may," usa""",35.0
10921,62776,maybrook," usa""",47.0
14687,84883,mayer," usa""",
18402,106453,mayfield heights," usa""",26.0
29379,169710,mayfield hts.," usa""",33.0
35050,203618,mayflower," usa""",
25653,147400,maynard," usa""",34.0
19630,113778,maynard," usa""",46.0
12246,70192,maynard," usa""",61.0
11598,66645,maynard," usa""",
12077,69205,maynard," usa""",
26928,154820,mayo," usa""",46.0
40845,236401,mays landing," usa""",25.0
12829,73882,mays landing," usa""",41.0
24248,139444,mays landing," usa""",43.0
40811,236224,maysville," usa""",18.0
36562,211351,maysville," usa""",42.0
16664,96214,maysville," usa""",
43185,249096,maytown," usa""",33.0
19278,111742,mayville," usa""",
26796,154009,mazama," usa""",57.0
36458,210732,mc kinney," usa""",
6122,35598,mcalester," usa""",
44200,254743,mcallen," usa""",19.0
3865,23547,mcallen," usa""",26.0
