,User-ID,User-City,User-State,User-Country,User-Age
8538,49556,reading, england," united kingdom""",18.0
9979,57501,union city, california," usa""",18.0
17991,104219,tampere, pirkanmaa," finland""",18.0
47670,275332,brighton, ontario," canada""",18.0
30107,173731,newcastle upon tyne, n/a," united kingdom""",18.0
18021,104368,st. john`s, newfoundland," canada""",18.0
39345,227801,alden, new york," usa""",18.0
10079,58072,new meadows, idaho," usa""",18.0
42410,244742,carbondale, illinois," usa""",18.0
13010,74892,toronto, ontario," canada""",18.0
7945,45686,la puente, california," usa""",18.0
47355,273282,san gabriel, california," usa""",18.0
28892,167077,st.poelten, niederösterreich," austria""",18.0
42449,244905,la puente, california," usa""",18.0
1338,7908,ventura, california," usa""",18.0
39013,225879,thunder bay, ontario," canada""",18.0
41792,241523,mülheim, nordrhein-westfalen," germany""",18.0
28847,166812,kerava, n/a," finland""",18.0
47331,273113,topeka, kansas," usa""",18.0
7950,45704,cayce, south carolina," usa""",18.0
28832,166731,aberdeen, washington," usa""",18.0
47385,273476,pittsburgh, pennsylvania," usa""",18.0
28817,166618,baton rouge, louisiana," usa""",18.0
38975,225706,amarillo, texas," usa""",18.0
38972,225690,hamden, connecticut," usa""",18.0
16667,96239,new york, new york," usa""",18.0
18819,109115,bethlehem, pennsylvania," usa""",18.0
32656,188797,barcelona, barcelona," spain""",18.0
28703,165793,lexington, massachusetts," usa""",18.0
28657,165558,nantes, loire atlantique," france""",18.0
38882,225191,princess anne, maryland," usa""",18.0
28939,167442,victoria, british columbia," canada""",18.0
28955,167519,porto, _," portugal""",18.0
8238,47613,birmingham, west midlands," united kingdom""",18.0
39083,226349,cincinnati, ," usa""",18.0
18321,106078,dartmouth, massachusetts," usa""",18.0
8236,47608,council bluffs, iowa," usa""",18.0
29310,169371,greer, south carolina," australia""",18.0
13014,74908,almada, lisboa," portugal""",18.0
32669,188889,arcadia, california," usa""",18.0
47449,273923,carroll, ohio," usa""",18.0
18414,106534,pratteln, baselland," switzerland""",18.0
8135,46956,medford, oregon," usa""",18.0
10093,58185,portland, oregon," usa""",18.0
39081,226341,honolulu, hawaii," usa""",18.0
18554,107457,lockport, illinois," usa""",18.0
29061,168058,campbell river, british columbia," canada""",18.0
8081,46508,holland, pennsylvania," usa""",18.0
33872,196156,point of rocks, maryland," usa""",18.0
33878,196191,warsaw, n/a," poland""",18.0
1274,7469,woodstock, georgia," usa""",18.0
8049,46330,williamsport, pennsylvania," usa""",18.0
33895,196288,strejnic, prahova," romania""",18.0
13087,75366,barcelona, barcelona," spain""",18.0
18552,107453,chunchula, alabama," usa""",18.0
43930,253119,glen rock, pennsylvania," usa""",18.0
30639,176654,albuquerque, new mexico," usa""",18.0
790,4795,rochester, new york," usa""",18.0
47952,277051,cologne, nordrhein-westfalen," germany""",18.0
31479,181506,st. charles, missouri," usa""",18.0
43703,251863,fairfax, virginia," usa""",18.0
31468,181437,lititz, pennsylvania," usa""",18.0
32933,190637,goodrich, michigan," usa""",18.0
31780,183460,avilés, asturias," spain""",18.0
17201,99337,south daytona, florida," usa""",18.0
15920,92368,troy, new york," usa""",18.0
39784,230317,hamilton, ontario,,18.0
12332,70666,warwick, rhode island," usa""",18.0
17292,100017,calgary, alberta," canada""",18.0
12701,73045,vancouver, british columbia," canada""",18.0
39763,230186,harris, iowa," usa""",18.0
31354,180835,aachen, nordrhein-westfalen," germany""",18.0
485,2749,bridge lake, british columbia," canada""",18.0
39747,230091,blaenavon, wales," united kingdom""",18.0
47934,276953,petaling jaya, selangor," malaysia""",18.0
31816,183606,zaragoza, zaragoza," spain""",18.0
9041,52414,kathmandu, n/a," nepal""",18.0
9039,52400,barbourville, kentucky," usa""",18.0
39729,229964,cincinnati, ohio," usa""",18.0
32899,190430,baton rouge, louisiana," usa""",18.0
17099,98834,allentown, pennsylvania," usa""",18.0
39702,229755,longmont, colorado," usa""",18.0
31774,183431,west covina, california," usa""",18.0
9785,56406,coconut grove, florida," usa""",18.0
16843,97443,toronto, ontario," canada""",18.0
15980,92693,cressona, pennsylvania," usa""",18.0
39945,231275,la puente, california," usa""",18.0
16904,97915,perth, western australia," australia""",18.0
48084,277765,gonzales, louisiana," usa""",18.0
48083,277764,baton rouge, louisiana," usa""",18.0
43629,251478,davenport, iowa," usa""",18.0
48079,277752,baton rouge, louisiana," usa""",18.0
39913,231080,dublin, ohio," usa""",18.0
31555,181984,magna, utah," usa""",18.0
9254,53504,cambridge, ontario," canada""",18.0
31706,183044,covina, california," usa""",18.0
31662,182710,kennett square, pennsylvania," usa""",18.0
31658,182624,fredericksburg, virginia," usa""",18.0
31656,182612,portland, oregon," usa""",18.0
31610,182367,madrid, madrid," spain""",18.0
17021,98484,west point, new york," usa""",18.0
17045,98618,jyväskylä, keski-suomi," finland""",18.0
31566,182055,oceanside, new york," usa""",18.0
43756,252169,sunrise, florida," usa""",18.0
42049,242820,columbus, ohio," usa""",18.0
17793,103031,santa clara, california," usa""",18.0
30875,177949,nottingham, england," united kingdom""",18.0
47829,276250,pittsburgh, pennsylvania," usa""",18.0
656,3799,norwich, england," united kingdom""",18.0
16760,96827,korb, baden-wuerttemberg," germany""",18.0
31038,178758,logroño, la rioja," spain""",18.0
42252,243966,santee, california," usa""",18.0
8738,50765,tacoma, washington," usa""",18.0
30924,178146,portland, oregon," usa""",18.0
8722,50656,firenze, toscana," italy""",18.0
43882,252829,sierra vista, arizona," usa""",18.0
8712,50596,staten island, new york," usa""",18.0
645,3719,eielson afb, alaska," usa""",18.0
8702,50536,sydney, new south wales," australia""",18.0
719,4179,fairbanks, alaska," usa""",18.0
17699,102452,sylacauga, alabama," usa""",18.0
17721,102607,orleans, ontario," canada""",18.0
30852,177800,madrid, madrid," spain""",18.0
30839,177703,brownsville, pennsylvania," usa""",18.0
30794,177403,waffenrod, thueringen," germany""",18.0
8680,50446,monroe, ohio," usa""",18.0
779,4622,norfolk, virginia," usa""",18.0
8782,50984,cardiff, wales," united kingdom""",18.0
39595,229184,upland, california," usa""",18.0
15879,92134,dublin, ohio," usa""",18.0
31238,180056,wichita, kansas," usa""",18.0
39671,229630,englewood, new jersey," usa""",18.0
39667,229626,englewood, new jersey," usa""",18.0
17472,101081,kota bharu, kelantan," malaysia""",18.0
8877,51582,baton rouge, louisiana," usa""",18.0
31257,180177,hällefors, n/a," sweden""",18.0
9900,57095,cincinnati, ohio," usa""",18.0
43803,252420,wolfville, nova scotia," canada""",18.0
42253,243967,santee, california," usa""",18.0
39645,229476,harrodsburg, kentucky," usa""",18.0
17497,101246,denham spring, louisiana," usa""",18.0
17602,101882,harrodsburg, kentucky," usa""",18.0
42044,242812,livermore, california," usa""",18.0
40397,233758,munich, bayern," germany""",18.0
43829,252559,saint peters, missouri," usa""",18.0
43830,252560,glendora, california," usa""",18.0
31166,179583,whittier, california," usa""",18.0
39619,229343,oakland, california," usa""",18.0
31121,179327,franklin, tennessee," usa""",18.0
31098,179200,crowborough, england," united kingdom""",18.0
12274,70399,ahlen, n/a," germany""",18.0
18894,109532,grand rapids, michigan," usa""",18.0
39182,226847,chicago, illinois," usa""",18.0
28632,165408,lörrach, baden-wuerttemberg," germany""",18.0
19192,111162,kathmandu, n/a," nepal""",18.0
41597,240413,hesperia, california," usa""",18.0
19456,112864,pittsburgh, pennsylvania," usa""",18.0
19458,112881,kitchener, ontario," canada""",18.0
28120,162486,hacienda heights, california," usa""",18.0
1625,9803,maidenhead, england," united kingdom""",18.0
43083,248460,munich, bavaria," germany""",18.0
38580,223472,largo, florida," usa""",18.0
7559,43491,oxford, ohio," usa""",18.0
27545,158917,lancaster, california," usa""",18.0
40662,235369,willowbrook, illinois," usa""",18.0
32608,188554,new york, new york," usa""",18.0
13397,77270,menomonee falls, wisconsin," usa""",18.0
13263,76408,baton rouge, louisiana," usa""",18.0
40670,235396,tokyo, tokyo,,18.0
1987,12333,epsom, england," united kingdom""",18.0
34727,201650,san diego, california," usa""",18.0
20746,119886,los angeles, california," usa""",18.0
15233,88078,bristol, england," united kingdom""",18.0
20816,120579,braga, braga," portugal""",18.0
42580,245566,appleton, wisconsin," usa""",18.0
6860,39487,gainesville, florida," usa""",18.0
19261,111627,wellington, florida," usa""",18.0
11928,68375,buffalo, new york," usa""",18.0
13153,75749,honolulu, hawaii," usa""",18.0
32030,184885,paris, ile de france," france""",18.0
38026,220371,waltham, massachusetts," usa""",18.0
38044,220471,melbourne, victoria," australia""",18.0
10422,59903,wilson, north carolina," usa""",18.0
46863,270098,winnsboro, south carolina," usa""",18.0
2085,12824,long beach, california," usa""",18.0
28289,163401,camden, new south wales," australia""",18.0
19339,112169,webster, florida," usa""",18.0
47165,271859,muscle shoals, alabama," usa""",18.0
44514,256604,bellingham, washington," usa""",18.0
38554,223364,herkimer, new york," usa""",18.0
20483,118333,joburg, gautang," south africa""",18.0
13342,76930,cincinnati, ohio," usa""",18.0
19932,115413,purcellville, virginia," usa""",18.0
23848,137236,nibong tebal, penang," malaysia""",18.0
44581,256889,cohasset, massachusetts," usa""",18.0
27865,161068,dongguan, guangdong province," china""",18.0
27863,161065,euskirchen, nordrhein-westfalen," germany""",18.0
11846,67932,lauf, bayern," germany""",18.0
11862,68014,london, england," united kingdom""",18.0
11845,67922,clear lake, texas," usa""",18.0
34540,200385,pittsburgh, pennsylvania," usa""",18.0
19976,115655,renfrew, ontario," canada""",18.0
34570,200585,porto alegre, rio grande do sul," brazil""",18.0
47017,271054,fresno, california," usa""",18.0
47014,271020,evergreen, ,,18.0
7309,42162,bucksport, maine," usa""",18.0
9487,54842,albuquerque, new mexico," usa""",18.0
43108,248580,olympia, washington," usa""",18.0
34665,201282,york, maine," usa""",18.0
28023,161939,sacramento, california," usa""",18.0
1972,12272,ploiesti, prahova," romania""",18.0
7506,43285,ploiesti, prahova," romania""",18.0
1959,12209,poughkeepsie, new york," usa""",18.0
20306,117326,herkimer, new york," usa""",18.0
41676,240822,mississauga, ontario," canada""",18.0
46956,270692,mississauga, ontario," canada""",18.0
38258,221744,cincinnati, ohio," usa""",18.0
20160,116534,muntinlupa city, manila," philippines""",18.0
1689,10315,calgary, alberta," canada""",18.0
1690,10325,lockport, illinois," usa""",18.0
12481,71653,decatur, mississippi," usa""",18.0
40093,232107,cincinnati, ohio," usa""",18.0
44671,257405,reseda, california," usa""",18.0
11838,67887,lexigton, south carolina," usa""",18.0
19201,111228,lisle, new york," usa""",18.0
40065,231908,san antonio, texas," usa""",18.0
16058,93129,bakersfield, california," usa""",18.0
10175,58628,baldwin, new york," usa""",18.0
28479,164527,princeton, new jersey," usa""",18.0
40623,235114,asheville, north carolina," usa""",18.0
21114,122040,azusa, california," usa""",18.0
19068,110572,strasbourg, alsace," france""",18.0
1505,8936,elizabeth city, north carolina," usa""",18.0
21117,122048,bremerton, washington," usa""",18.0
21119,122086,victoria, british columbia," canada""",18.0
2230,13775,cave creek, arizona," usa""",18.0
34169,198146,micanopy, florida," usa""",18.0
7706,44361,todd, north carolina," usa""",18.0
43057,248301,wagga wagga, new south wales," australia""",18.0
156,902,overland, missouri," usa""",18.0
38782,224439,alamosa, colorado," usa""",18.0
21036,121599,perth, new york," usa""",18.0
40592,234915,vanderbilt, michigan," usa""",18.0
38793,224525,ploiesti, prahova," romania""",18.0
13144,75718,la puente, california," usa""",18.0
19008,110254,napoleon, ohio," usa""",18.0
34130,197911,baton rouge, louisiana," usa""",18.0
38825,224742,vernon hills, illinois," usa""",18.0
28607,165271,haughton, louisiana,,18.0
10537,60426,burlington, wisconsin," usa""",18.0
42603,245697,schweinfurt, bayern," germany""",18.0
32645,188731,panama, panama," panama""",18.0
18976,110069,londonderry, new hampshire," usa""",18.0
34106,197767,eastbourne, england," united kingdom""",18.0
28388,163905,middletown, pennsylvania," usa""",18.0
27737,160241,kumanovo, macedonia," macedonia""",18.0
14956,86401,mexico city, mexico city," mexico""",18.0
11750,67422,downers grove, illinois," usa""",18.0
20928,121101,los angeles, california," usa""",18.0
19154,110962,st.thomas, virgin islands," usa""",18.0
40811,236224,maysville, west virginia," usa""",18.0
26982,155130,fairlawn, ohio," usa""",17.0
41619,240544,parma heights, ohio," usa""",17.0
36229,209464,st-sauveur, quebec," canada""",17.0
46747,269578,newport, washington," usa""",17.0
23980,138098,portland, oregon," usa""",17.0
651,3771,barcelona, n/a," spain""",17.0
48088,277782,baton rouge, louisiana," usa""",17.0
27630,159483,dewitt, new york," usa""",17.0
36237,209489,katy, texas," usa""",17.0
48087,277778,baton rouge, louisiana," usa""",17.0
13479,77728,portland, maine," usa""",17.0
48086,277776,baton rouge, louisiana," usa""",17.0
23958,137940,orlando, florida," usa""",17.0
26539,152587,melbourne, victoria," australia""",17.0
12284,70448,moreno valley, california," usa""",17.0
32123,185426,mississauga, ontario," canada""",17.0
41277,238717,healdsburg, california," usa""",17.0
48097,277802,baton rouge, louisiana," usa""",17.0
24360,140012,golden, colorado," usa""",17.0
48085,277774,plaquemine, louisiana," usa""",17.0
36272,209664,liverpool, england," united kingdom""",17.0
26843,154294,miramar, florida," usa""",17.0
33094,191637,st. louis, missouri," usa""",17.0
4259,25806,west harrison, indiana," usa""",17.0
32136,185472,oakland, california," usa""",17.0
31048,178832,denver, colorado," usa""",17.0
23942,137823,teaneck, new jersey," usa""",17.0
48089,277783,baton rouge, louisiana," usa""",17.0
45792,264264,mountain view, california," usa""",17.0
45974,265435,fresno, california," usa""",17.0
48096,277801,baton rouge, louisiana," usa""",17.0
48094,277798,baton rouge, louisiana," usa""",17.0
12816,73759,beverly hills, california," usa""",17.0
46773,269712,knollwood, illinois," usa""",17.0
32175,185720,forshaga, n/a," sweden""",17.0
42276,244084,vernon, connecticut," usa""",17.0
2244,13872,barcelona, catalunya," spain""",17.0
30911,178097,kentwood, michigan," usa""",17.0
27711,160053,perth, n/a," united kingdom""",17.0
32286,186784,louisville, kentucky," usa""",17.0
48104,277827,baton rouge, louisiana," usa""",17.0
1834,11321,dublin, ohio," usa""",17.0
48093,277797,baton rouge, louisiana," usa""",17.0
48092,277795,zachary, louisiana," usa""",17.0
1848,11401,smithville, missouri," usa""",17.0
47812,276170,lincoln, nebraska," usa""",17.0
26795,154004,natchitoches, louisiana," usa""",17.0
24452,140708,köln, nordrhein-westfalen," germany""",17.0
31469,181443,cincinnati, ohio," usa""",17.0
48090,277788,baton rouge, louisiana," usa""",17.0
32489,187953,hyattsville, maryland," usa""",17.0
41629,240580,philadelphia, pennsylvania," usa""",17.0
31452,181322,little birch, west virginia," usa""",17.0
32586,188421,clearwater, florida," usa""",17.0
11728,67332,warrenton, virginia," usa""",17.0
4418,26561,cincinnati, ohio," usa""",17.0
33034,191274,princeton, new jersey," usa""",17.0
2008,12474,paderborn, nordrhein-westfalen," germany""",17.0
2013,12492,rochester, minnesota," usa""",17.0
47920,276861,zauggenried, bern," switzerland""",17.0
4342,26196,fall river, massachusetts," usa""",17.0
48025,277474,rochester, new york," usa""",17.0
33017,191146,tillsonburg, ontario," canada""",17.0
31303,180509,l`hospitalet, catalunya," spain""",17.0
