Title-and-Author,num_ratings,avg_rating
an ocean apart by robin pilcher,2,7.0
undaunted courage by stephen ambrose,2,6.5
an open heart by the dalai lama,2,6.0
uncommon clay by margaret maron,2,5.5
uncle tungsten by oliver w . sacks,2,8.5
uncle petros and goldbach's conjecture by apostolos doxiadis,2,8.0
uncle john's bathroom reader plunges into the universe by bathroom readers hysterical society,2,10.0
trotz alledem by kristiane allert - wybranietz,2,9.0
uncle john's all - purpose extra - strength bathroom reader by bathroom readers' institute,2,6.0
uncle john's ahh - inspiring bathroom reader by bathroom reader institute,2,8.5
uncharted territory by connie willis,2,6.5
uncertain magic by laura kinsale,2,8.0
anatomy of the spirit by caroline myss,2,10.0
unanswered cries by thomas french,2,6.5
an occasion of sin by andrew m . greeley,2,6.5
under lock and key by sylvie kurtz,2,7.5
under the beetle's cellar by mary willis walker,2,4.5
an invisible sign of my own by aimee bender,2,6.5
"under the glass moon , book 1 by ko ya - seong",2,5.5
an ice cream war by william boyd,2,5.5
an earthly crown by kate elliott,2,9.0
undercurrents by ridley pearson,2,4.5
underground by haruki murakami,2,5.5
an artist of the floating world by kazuo ishiguro,2,7.5
"understanding the why"" chromosome"" by cathy guisewite",2,7.0
unearthed by c . j . barry,2,7.5
unexplained sniglets of the universe by rich hall,2,7.5
among schoolchildren by tracy kidder,2,8.5
unfinished tales by j . r . r . tolkien,2,7.0
unfinished tales of numenor and middle - earth by j . r . r . tolkien,2,9.0
unicorn point by piers anthony,2,9.0
and i don't want to live this life by deborah spungen,2,9.0
un tranvia en sp by unai elorriaga,2,9.5
and justice there is none by deborah crombie,2,9.0
twice loved by lavyrle spencer,2,6.5
antarctica by kim stanley robinson,2,7.0
another fine myth by robert asprin,2,6.5
trust fund by stephen frey,2,8.0
anonymous rex by eric garcia,2,9.0
truth or dare by r . l . stine,2,9.5
trying to save piggy sneed by john irving,2,8.0
annie john by jamaica kincaid,2,8.5
turbo - taal by jan kuitenbrouwer,2,6.5
turbulence by john j . nance,2,6.0
turing and the universal machine by jon agar,2,6.0
turn of the screw & the aspern papers by henry james,2,8.0
turn of the screw and other short fiction by henry james,2,7.0
animist by eve forward,2,8.0
twenty love poems and a song of despair by pablo neruda,2,10.0
twice shy by dick francis,2,6.0
and one wore gray by heather graham,2,8.5
twilight phantasies by maggie shayne,2,8.0
angels by billy graham,2,9.0
angels among us by don fearheiley,2,7.0
angels & insects by a . s . byatt,2,8.0
angel's cove by allan pedrazaz,2,6.0
twisted root by anne perry,2,8.5
angel of darkness by charles de lint,2,3.5
two girls fat and thin by mary gaitskill,2,7.0
angel by nancy holder,2,7.5
two or three things i know for sure by dorothy allison,2,7.0
tyler #3 wisconsin wedding by carla neggers,2,8.5
tyler #4 by nancy martin,2,7.5
and this too shall pass by e . lynn harris,2,10.0
typhoid mary by anthony bourdain,2,7.5
american star by jackie collins,2,7.5
american knees by shawn wong,2,3.0
unraveled sleeve by monica ferris,2,7.0
vivir para contarla by gabriel garcia marquez,2,7.0
veronica by nicholas christopher,2,8.0
all fall down by zachary fox,2,5.5
all about love by bell hooks,2,9.0
vida de una geisha by mineko iwasaki,2,8.5
videohound's golden movie retriever 2001 by jim craddock,2,10.0
alien taste by wen spencer,2,9.5
alicia by alicia appleman - jurman,2,9.0
violation by darian north,2,8.0
virgin and martyr by andrew m . greeley,2,7.0
virgin earth by philippa gregory,2,8.5
virgin suicides by eugenides jeffrey,2,7.5
virtue of selfishness by ayn rand,2,10.0
virus by bill buchanan,2,4.5
aladdin by little golden book staff,2,6.0
"aimee und jaguar . eine liebesgeschichte , berlin 1943 by erica fischer",2,7.5
all new people by anne lamott,2,7.0
aimee & jaguar by erica fischer,2,7.5
voice of the eagle by linda lay shuler,2,6.5
"ah , sweet mystery of life by roald dahl",2,6.5
voluntary simplicity by duane elgin,2,8.0
agents of light and darkness by simon r . green,2,8.0
agents of chaos ii by james luceno,2,8.0
voyage of the dawn treader by c s lewis,2,7.5
voyage on the great titanic by ellen emerson white,2,8.5
vulcan's forge by jack b . du brul,2,8.0
against the odds by elizabeth moon,2,8.0
against all enemies by richard a . clarke,2,6.0
waiting for godalming by robert rankin,2,7.5
aftermath by peter robinson,2,9.5
after you'd gone by maggie o'farrell,2,9.5
all my patients are under the bed by dr . louis j . camuti,2,7.5
all points north yorkshire by simon armitage,2,7.0
unsigned by julie kaewert,2,5.5
v by a . c . crispin,2,7.0
america's dumbest criminals by daniel r . butler,2,7.5
unstoppable by cynthia kersey,2,8.5
"unsung hero , the by suzanne brockmann",2,9.0
untamed by elizabeth lowell,2,7.5
amazing gracie by dan dye,2,8.5
untitled by julie kaewert,2,8.5
unveiled by francine rivers,2,10.0
amanda by kay hooper,2,8.5
aman by virginia lee barnes,2,8.5
"am sudpol , denkt man , ist es heiss by elke heidenreich",2,8.0
upon a midnight clear by jude deveraux,2,6.5
upside down inside out by monica mcinerney,2,6.0
"ut , nr . 2 , memed , mein falke by yasar kemal",2,7.5
altar ego by kathy lette,2,5.5
va' dove ti porta il cuore by susanna tamaro,2,2.5
"vent d'est , vent d'ouest by pearl buck",2,8.5
vacation under the volcano by mary pope osborne,2,5.0
alquimista impaciente el by lorenzo silva,2,9.0
almost paradise by susan isaacs,2,6.5
almost forever by linda howard,2,6.5
valley of the far side by gary larson,2,8.0
almost by elizabeth benedict,2,8.0
valor's choice by tanya huff,2,4.0
almost a woman by esmeralda santiago,2,7.0
vampire of the mists by christie golden,2,6.5
all tucked in . . . by jule mcbride,2,8.5
vector prime by r . a . salvatore,2,8.5
all things are possible - pass the word by barbara milo ohrbach,2,9.5
vendetta . commissario brunettis vierter fall by donna leon,2,6.0
all that lives by melissa sanders - self,2,7.5
true believers by jane haddam,2,8.0
trojan gold by elizabeth peters,2,9.0
cyber way by alan dean foster,2,8.0
bad jobs by carellin brooks,2,6.0
backwater by joan bauer,2,6.0
time management from the inside out by julie morgenstern,2,6.5
bad boys on board by lori foster,2,7.5
bad business by robert b . parker,2,9.0
time enough for love by robert a . heinlein,2,7.0
time cat by lloyd alexander,2,7.0
tim by colleen mccullough,2,7.5
aphrodite's secret by julie kenner,2,6.0
tilting the balance by harry turtledove,2,7.5
bad spell in yurt by c . dale brittain,2,7.0
bag of bones international by king,2,4.5
bailey's cafe by gloria naylor,2,8.5
ball four by jim bouton,2,7.5
ballad of frankie silver by sharyn mccrumb,2,8.5
time's eye by arthur c . clarke,2,7.0
back roads by susan crandall,2,7.5
timothy's game by lawrence sanders,2,9.5
bachelor girl by betsy israel,2,6.5
babyface by norma fox mazer,2,7.5
titan by john varley,2,9.5
titanic by diane hoh,2,8.5
baby catcher by peggy vincent,2,9.0
to burn by claudia dain,2,6.0
baby by robert lieberman,2,7.0
"baby , i'm yours by susan andersen",2,6.0
to green angel tower by tad williams,2,9.5
"baby , don't go by susan andersen",2,5.5
"b"" is for burglar by sue grafton",2,7.5
to play the fool by laurie r . king,2,8.5
to play the king by michael dobbs,2,7.5
to reign in hell by steven brust,2,7.0
ties that bind by phillip margolin,2,7.0
ties of power by julie e . czerneda,2,8.5
ballad of the sad cafe and other stories by carson mccullers,2,7.5
batman by craig shaw gardner,2,8.0
beautiful losers by leonard cohen,2,6.5
beautiful child by torey l . hayden,2,9.5
thorns of truth by eileen goudge,2,7.0
beast by peter benchley,2,5.0
bears on wheels by stan berenstain,2,7.5
those who trespass by bill o'reilly,2,7.0
be mine by cait logan,2,3.0
three act tragedy by agatha christie,2,7.5
three blind mice and other stories by agatha christie,2,7.5
three complete novels by michael crichton,2,6.0
three complete novels by nora roberts,2,9.0
battleground by w . e . b . griffin,2,8.5
battle royale by koushun takami,2,8.0
three men in a boat and three men on the bummel by jerome k . jerome,2,9.0
three men on the bummel by jerome k . jerome,2,7.5
tidings of great joy by sandra brown,2,5.5
three plums in one by janet evanovich,2,8.5
barrayar by lois mcmaster bujold,2,10.0
three weddings and a giggle by liz curtis higgs,2,8.0
barometer rising by hugh maclennan,2,10.0
three weeks with my brother by micah sparks,2,10.0
three wise men by martina devlin,2,5.5
threshold by caitlin r . kiernan,2,6.0
thrill of victory by sandra brown,2,5.5
"thrones , dominations by dorothy l . sayers",2,7.5
through a glass darkly by karleen koen,2,8.0
through my eyes by barbara delinsky,2,7.5
through the ice by piers anthony,2,7.5
ticket home by james michael pratt,2,6.0
ballet shoes by noel streatfeild,2,8.5
to sail beyond the sunset by robert heinlein,2,10.0
ayla und das tal der grossen mutter by jean auel,2,6.5
awakening the buddha within by surya das,2,7.0
are you my mother by philip d . eastman,2,9.5
tragedy of julius caesar by william shakespeare,2,10.0
tragedy of macbeth by william shakespeare,2,9.0
trail of secrets by eileen goudge,2,7.5
train by pete dexter,2,6.0
arthur's reading race by marc brown,2,7.5
tranen im aquarium . ein kurzausflug ans ende des verstandes by harald schmidt,2,4.5
trans - sister radio by chris a . bohjalian,2,9.0
transformation by whitley strieber,2,7.5
arms and the women by reginald hill,2,7.5
trauma by graham masterton,2,8.5
arena by karen hancock,2,7.0
traveler by melanie jackson,2,8.0
traveling light by max lucado,2,10.0
travels with alice by calvin trillin,2,8.0
archer's goon by diana wynne jones,2,7.0
as bad as can be by kristin hardy,2,7.5
treason by ann coulter,2,8.0
archangel protocol by lyda morehouse,2,9.0
treasure by clive cussler,2,6.5
arcadia by tom stoppard,2,7.0
aquitaine progression by robert ludlum,2,6.5
tree grows in brooklyn by betty smith,2,9.5
trevayne by robert ludlum,2,8.5
trial by fire by nancy taylor rosenberg,2,7.0
triangle by david von drehle,2,7.0
aqua erotica by mary anne mohanraj,2,7.0
trick of light by david hunt,2,8.0
apprenticeship of duddy kravitz by mordecai richler,2,7.5
apocalipsis by stephen king,2,9.5
tris's book by tamora pierce,2,9.0
artificios by jorge luis borges,2,8.0
as meat loves salt by maria mccann,2,4.0
aux fruits de la passion by daniel pennac,2,8.5
tonio kroeger mario und der zauberer by thomas mann,2,8.5
to the poles by catharine hartley,2,8.5
aux fruits de la passion / with the fruits of passion by daniel pennac,2,8.0
to trust a stranger by karen robards,2,6.5
autobiography of a yogi by p . yogananda,2,6.0
tod im herbst by nabb,2,7.5
tod in sils maria . 13 uble geschichten by ulrich knellwolf,2,5.5
aunt dimity and the duke by nancy atherton,2,7.5
tokyo suckerpunch by isaac adamson,2,8.5
auden by w . h . auden,2,7.5
tommo & hawk by bryce courtenay,2,9.0
tommyknockers by stephen king,2,6.0
atticus by ron hansen,2,7.0
tomorrow by bradley trevor greive,2,9.5
tomorrow's promise by sandra brown,2,10.0
too many bosses by jan freed,2,6.5
tracks ri by louise erdrich,2,7.0
too wicked to love by barbara dawson smith,2,7.5
top dog by jerry jay carroll,2,6.0
top secret restaurant recipes by todd wilbur,2,8.0
toreador by stewart wieck,2,8.0
at wit's end by erma bombeck,2,9.0
at weddings and wakes by alice mcdermott,2,6.5
touch of enchantment by teresa medeiros,2,7.0
touchpoints by t . berry brazelton,2,8.5
assumed identity by david morrell,2,7.5
assignment in eternity by robert a . heinlein,2,7.0
assignment by greg cox,2,7.5
assassin's quest by robin hobb,2,8.5
toyer by gardner mckay,2,7.5
as you like it by william shakespeare,2,8.0
after the quake by haruki murakami,2,8.5
after the fire by kathryn shay,2,8.0
after rain by william trevor,2,8.5
a good hanging by ian rankin,2,6.0
with child by laurie r . king,2,8.0
a gentleman's honor by stephanie laurens,2,5.5
a girl named disaster by nancy farmer,2,8.5
witches of eastwick by john updike,2,6.5
a girl's guide to vampires by katie macalister,2,8.0
witch week by diana wynne jones,2,8.0
a good house by bonnie burnard,2,9.0
walking across egypt by clyde edgerton,2,8.0
"wit and wisdom from the peanut butter gang by h . jackson , jr . brown",2,8.0
wishsong of shanarra 3 by terry brooks,2,9.0
a guide to the star wars universe by bill slavicsek,2,8.0
a handful of manhood by gaby hauptmann,2,7.0
wise child by monica furlong,2,9.5
wired by bob woodward,2,8.0
a gentle thunder by max lucado,2,9.5
with song by dorothy garlock,2,6.5
a gathering of gargoyles by meredith ann pierce,2,6.5
a gathering of finches by jane kirkpatrick,2,8.0
without a doubt by marcia clark,2,9.0
a fortunate life by albert b . facey,2,9.0
a finer end by deborah crombie,2,8.0
a fatal inversion by ruth rendell,2,7.0
a drinking life by pete hamill,2,9.5
wolfpointe by rick buda,2,8.0
woman and the ape by peter heg,2,8.0
woman hollering creek and other stories by sandra cisneros,2,7.5
woman's encyclopedia of myths and secrets by barbara g . walker,2,9.5
a dash of death by claudia bishop,2,4.5
women of sand and myrrh by hanna al - shaykh,2,7.0
a cup of comfort for women by colleen sell,2,8.0
a cup of christmas tea by tom hegg,2,9.5
a hope in the unseen by ron suskind,2,8.5
a house for mr . biswas by v . s . naipaul,2,9.0
a jest of god by margaret laurence,2,9.0
a month in the country by james lloyd carr,2,7.0
a place called wiregrass by michael morris,2,8.5
who needs god by harold kushner,2,9.0
a pinch of snuff by reginald hill,2,7.5
who's sorry now by joe pantoliano,2,5.0
why can't a man be more like a cat by linda konner,2,8.0
a perfect day by richard paul evans,2,7.0
a pale view of hills by kazuo ishiguro,2,6.5
why we can't wait by martin luther king,2,9.5
why we get sick by randolph m . nesse,2,5.0
a night in terror tower by r . l . stine,2,7.5
wicked widow by amanda quick,2,7.0
a nice derangement of epitaphs by ellis peters,2,8.0
wie ein vogel im aquarium . aus dem leben eines managers by daniel goeudevert,2,6.5
a murder is announced by agatha christie,2,8.0
wild at heart by patricia gaffney,2,6.5
a journal of the plague year by daniel defoe,2,4.0
wild cards by george martin,2,6.0
wild cards by george r . r . martin,2,6.5
a midwife's story by penny armstrong,2,10.0
wild seed by octavia e . butler,2,8.0
wild star by catherine coulter,2,7.0
a love to die for by patricia springer,2,6.5
a language older than words by derrick jensen,2,7.5
windhaven by george r . r . martin,2,7.0
winds of fate by mercedes lackey,2,8.5
windsong by linda herring,2,5.5
windtalkers by max a . collins,2,7.5
a king of infinite space by allen m . steele,2,8.0
a journey to the center of the earth by jules verne,2,8.5
winnie the pooh's bedtime stories by bruce talkington,2,10.0
a corner of the veil by laurence cosse,2,8.0
a constellation of cats by denise little,2,8.5
a conspiracy of paper by david liss,2,2.5
youth in revolt by c . d . payne,2,7.5
you have more than you think by david gardner,2,7.0
you have to kiss a lot of frogs by laurie graff,2,8.5
"you mean i'm not lazy , stupid or crazy by kate kelly",2,7.0
50 amazing u . s . mazes by dan nevins,2,10.0
